t_s,ref_pos_kPa,P_pos_kPa,ref_neg_kPa,P_neg_kPa,u_mi_pos,u_ma_pos,u_at_pos,u_mi_neg,u_ma_neg,u_at_neg
0.2240,101.3250,324.5896,101.3250,70.6502,0.00,0.00,7.98,0.00,0.00,3.80
0.2260,101.3250,323.8623,101.3250,70.7359,0.00,0.00,8.05,0.00,0.00,3.83
0.2280,101.3250,323.1205,101.3250,70.8214,0.00,0.00,8.11,0.00,0.00,3.87
0.2300,101.3250,322.3669,101.3250,70.9069,0.00,0.00,8.18,0.00,0.00,3.90
0.2320,101.3250,321.6046,101.3250,70.9921,0.00,0.00,8.25,0.00,0.00,3.93
0.2340,101.3250,320.8368,101.3250,71.0773,0.00,0.00,8.31,0.00,0.00,3.96
0.2360,101.3250,320.0664,101.3250,71.1623,0.00,0.00,8.38,0.00,0.00,3.99
0.2380,101.3250,319.2956,101.3250,71.2472,0.00,0.00,8.45,0.00,0.00,4.02
0.2400,101.3250,318.5263,101.3250,71.3319,0.00,0.00,8.51,0.00,0.00,4.05
0.2420,101.3250,317.7596,101.3250,71.4166,0.00,0.00,8.58,0.00,0.00,4.08
0.2440,101.3250,316.9960,101.3250,71.5010,0.00,0.00,8.64,0.00,0.00,4.11
0.2460,101.3250,316.2353,101.3250,71.5854,0.00,0.00,8.71,0.00,0.00,4.14
0.2480,101.3250,315.4770,101.3250,71.6696,0.00,0.00,8.77,0.00,0.00,4.17
0.2500,101.3250,314.7203,101.3250,71.7536,0.00,0.00,8.83,0.00,0.00,4.20
0.2520,101.3250,313.9640,101.3250,71.8375,0.00,0.00,8.90,0.00,0.00,4.23
0.2540,101.3250,313.2070,101.3250,71.9213,0.00,0.00,8.96,0.00,0.00,4.26
0.2560,101.3250,312.4482,101.3250,72.0049,0.00,0.00,9.03,0.00,0.00,4.28
0.2580,101.3250,311.6866,101.3250,72.0884,0.00,0.00,9.09,0.00,0.00,4.31
0.2600,101.3250,310.9216,101.3250,72.1717,0.00,0.00,9.15,0.00,0.00,4.34
0.2620,101.3250,310.1525,101.3250,72.2548,0.00,0.00,9.21,0.00,0.00,4.37
