t_s,u_ph1_pct,u_ph2_pct,Q_fill_lpm,Q_exha_lpm,P_kPa
18.6980,0.0,60.0,0.000000,0.000000,101.309
18.7000,0.0,60.0,0.000000,0.000000,101.309
18.7020,0.0,60.0,0.000000,0.000000,101.309
18.7040,0.0,60.0,0.000000,0.000000,101.309
18.7060,0.0,60.0,0.000000,0.000000,101.309
18.7080,0.0,60.0,0.000000,0.000000,101.309
18.7100,0.0,60.0,0.000000,0.000000,101.309
18.7120,0.0,60.0,0.000000,0.000000,101.309
18.7140,0.0,60.0,0.000000,0.000000,101.309
18.7160,0.0,60.0,0.000000,0.000000,101.309
18.7180,0.0,60.0,0.000000,0.000000,101.309
18.7200,0.0,60.0,0.000000,0.000000,101.309
18.7220,0.0,60.0,0.000000,0.000000,101.309
18.7240,0.0,60.0,0.000000,0.000000,101.309
18.7260,0.0,60.0,0.000000,0.000000,101.309
18.7280,0.0,60.0,0.000000,0.000000,101.309
18.7300,0.0,60.0,0.000000,0.000000,101.309
18.7320,0.0,60.0,0.000000,0.000000,101.309
18.7340,0.0,60.0,0.000000,0.000000,101.309
18.7360,0.0,60.0,0.000000,0.000000,101.309
18.7380,0.0,60.0,0.000000,0.000000,101.309
18.7400,0.0,60.0,0.000000,0.000000,101.309
18.7420,0.0,60.0,0.000000,0.000000,101.309
18.7440,0.0,60.0,0.000000,0.000000,101.309
18.7460,0.0,60.0,0.000000,0.000000,101.309
18.7480,0.0,60.0,0.000000,0.000000,101.309
18.7500,0.0,60.0,0.000000,0.000000,101.309
18.7520,0.0,60.0,0.000000,0.000000,101.309
18.7540,0.0,60.0,0.000000,0.000000,101.309
18.7560,0.0,60.0,0.000000,0.000000,101.309
18.7580,0.0,60.0,0.000000,0.000000,101.309
18.7600,0.0,60.0,0.000000,0.000000,101.309
18.7620,0.0,60.0,0.000000,0.000000,101.309
18.7640,0.0,60.0,0.000000,0.000000,101.309
18.7660,0.0,60.0,0.000000,0.000000,101.309
18.7680,0.0,60.0,0.000000,0.000000,101.309
18.7700,0.0,60.0,0.000000,0.000000,101.309
18.7720,0.0,60.0,0.000000,0.000000,101.309
18.7740,0.0,60.0,0.000000,0.000000,101.309
18.7760,0.0,60.0,0.000000,0.000000,101.309
18.7780,0.0,60.0,0.000000,0.000000,101.309
18.7800,0.0,60.0,0.000000,0.000000,101.309
18.7820,0.0,60.0,0.000000,0.000000,101.309
18.7840,0.0,60.0,0.000000,0.000000,101.309
18.7860,0.0,60.0,0.000000,0.000000,101.309
18.7880,0.0,60.0,0.000000,0.000000,101.309
18.7900,0.0,60.0,0.000000,0.000000,101.309
18.7920,0.0,60.0,0.000000,0.000000,101.309
18.7940,0.0,60.0,0.000000,0.000000,101.309
18.7960,0.0,60.0,0.000000,0.000000,101.309
18.7980,0.0,60.0,0.000000,0.000000,101.309
18.8000,0.0,60.0,0.000000,0.000000,101.309
18.8020,0.0,60.0,0.000000,0.000000,101.309
18.8040,0.0,60.0,0.000000,0.000000,101.309
18.8060,0.0,60.0,0.000000,0.000000,101.309
18.8080,0.0,60.0,0.000000,0.000000,101.309
18.8100,0.0,60.0,0.000000,0.000000,101.309
18.8120,0.0,60.0,0.000000,0.000000,101.309
18.8140,0.0,60.0,0.000000,0.000000,101.309
18.8160,0.0,60.0,0.000000,0.000000,101.309
18.8180,0.0,60.0,0.000000,0.000000,101.309
18.8200,0.0,60.0,0.000000,0.000000,101.309
18.8220,0.0,60.0,0.000000,0.000000,101.309
18.8240,0.0,60.0,0.000000,0.000000,101.309
18.8260,0.0,60.0,0.000000,0.000000,101.309
18.8280,0.0,60.0,0.000000,0.000000,101.309
18.8300,0.0,60.0,0.000000,0.000000,101.309
18.8320,0.0,60.0,0.000000,0.000000,101.309
18.8340,0.0,60.0,0.000000,0.000000,101.309
18.8360,0.0,60.0,0.000000,0.000000,101.309
18.8380,0.0,60.0,0.000000,0.000000,101.309
18.8400,0.0,60.0,0.000000,0.000000,101.309
18.8420,0.0,60.0,0.000000,0.000000,101.309
18.8440,0.0,60.0,0.000000,0.000000,101.309
18.8460,0.0,60.0,0.000000,0.000000,101.309
18.8480,0.0,60.0,0.000000,0.000000,101.309
18.8500,0.0,60.0,0.000000,0.000000,101.309
18.8520,0.0,60.0,0.000000,0.000000,101.309
18.8540,0.0,60.0,0.000000,0.000000,101.309
18.8560,0.0,60.0,0.000000,0.000000,101.309
18.8580,0.0,60.0,0.000000,0.000000,101.309
18.8600,0.0,60.0,0.000000,0.000000,101.309
18.8620,0.0,60.0,0.000000,0.000000,101.309
18.8640,0.0,60.0,0.000000,0.000000,101.309
18.8660,0.0,60.0,0.000000,0.000000,101.309
18.8680,0.0,60.0,0.000000,0.000000,101.309
18.8700,0.0,60.0,0.000000,0.000000,101.309
18.8720,0.0,60.0,0.000000,0.000000,101.309
18.8740,0.0,60.0,0.000000,0.000000,101.309
18.8760,0.0,60.0,0.000000,0.000000,101.309
18.8780,0.0,60.0,0.000000,0.000000,101.309
18.8800,0.0,60.0,0.000000,0.000000,101.309
18.8820,0.0,60.0,0.000000,0.000000,101.309
18.8840,0.0,60.0,0.000000,0.000000,101.309
18.8860,0.0,60.0,0.000000,0.000000,101.309
18.8880,0.0,60.0,0.000000,0.000000,101.309
18.8900,0.0,60.0,0.000000,0.000000,101.309
18.8920,0.0,60.0,0.000000,0.000000,101.309
18.8940,0.0,60.0,0.000000,0.000000,101.309
18.8960,0.0,60.0,0.000000,0.000000,101.309
18.8980,0.0,60.0,0.000000,0.000000,101.309
18.9000,0.0,60.0,0.000000,0.000000,101.309
18.9020,0.0,60.0,0.000000,0.000000,101.309
18.9040,0.0,60.0,0.000000,0.000000,101.309
18.9060,0.0,60.0,0.000000,0.000000,101.309
18.9080,0.0,60.0,0.000000,0.000000,101.309
18.9100,0.0,60.0,0.000000,0.000000,101.309
18.9120,0.0,60.0,0.000000,0.000000,101.309
18.9140,0.0,60.0,0.000000,0.000000,101.309
18.9160,0.0,60.0,0.000000,0.000000,101.309
18.9180,0.0,60.0,0.000000,0.000000,101.309
18.9200,0.0,60.0,0.000000,0.000000,101.309
18.9220,0.0,60.0,0.000000,0.000000,101.309
18.9240,0.0,60.0,0.000000,0.000000,101.309
18.9260,0.0,60.0,0.000000,0.000000,101.309
18.9280,0.0,60.0,0.000000,0.000000,101.309
18.9300,0.0,60.0,0.000000,0.000000,101.309
18.9320,0.0,60.0,0.000000,0.000000,101.309
18.9340,0.0,60.0,0.000000,0.000000,101.309
18.9360,0.0,60.0,0.000000,0.000000,101.309
18.9380,0.0,60.0,0.000000,0.000000,101.309
18.9400,0.0,60.0,0.000000,0.000000,101.309
18.9420,0.0,60.0,0.000000,0.000000,101.309
18.9440,0.0,60.0,0.000000,0.000000,101.309
18.9460,0.0,60.0,0.000000,0.000000,101.309
18.9480,0.0,60.0,0.000000,0.000000,101.309
18.9500,0.0,60.0,0.000000,0.000000,101.309
18.9520,0.0,60.0,0.000000,0.000000,101.309
18.9540,0.0,60.0,0.000000,0.000000,101.309
18.9560,0.0,60.0,0.000000,0.000000,101.309
18.9580,0.0,60.0,0.000000,0.000000,101.309
18.9600,0.0,60.0,0.000000,0.000000,101.309
18.9620,0.0,60.0,0.000000,0.000000,101.309
18.9640,0.0,60.0,0.000000,0.000000,101.309
18.9660,0.0,60.0,0.000000,0.000000,101.309
18.9680,0.0,60.0,0.000000,0.000000,101.309
18.9700,0.0,60.0,0.000000,0.000000,101.309
18.9720,0.0,60.0,0.000000,0.000000,101.309
18.9740,0.0,60.0,0.000000,0.000000,101.309
18.9760,0.0,60.0,0.000000,0.000000,101.309
18.9780,0.0,60.0,0.000000,0.000000,101.309
18.9800,0.0,60.0,0.000000,0.000000,101.309
18.9820,0.0,60.0,0.000000,0.000000,101.309
18.9840,0.0,60.0,0.000000,0.000000,101.309
18.9860,0.0,60.0,0.000000,0.000000,101.309
18.9880,0.0,60.0,0.000000,0.000000,101.309
18.9900,0.0,60.0,0.000000,0.000000,101.309
18.9920,0.0,60.0,0.000000,0.000000,101.309
18.9940,0.0,60.0,0.000000,0.000000,101.309
18.9960,0.0,60.0,0.000000,0.000000,101.309
18.9980,0.0,60.0,0.000000,0.000000,101.309
19.0000,0.0,70.0,0.000000,0.000000,101.309
19.0020,0.0,70.0,0.000000,0.000000,101.309
19.0040,0.0,70.0,0.000000,0.000000,101.309
19.0060,0.0,70.0,0.000000,0.000000,101.309
19.0080,0.0,70.0,0.000000,0.000000,101.309
19.0100,0.0,70.0,0.000000,0.000000,101.309
19.0120,0.0,70.0,0.000000,0.000000,101.309
19.0140,0.0,70.0,0.000000,0.000000,101.309
19.0160,0.0,70.0,0.000000,0.000000,101.309
19.0180,0.0,70.0,0.000000,0.000000,101.309
19.0200,0.0,70.0,0.000000,0.000000,101.309
19.0220,0.0,70.0,0.000000,0.000000,101.309
19.0240,0.0,70.0,0.000000,0.000000,101.309
19.0260,0.0,70.0,0.000000,0.000000,101.309
19.0280,0.0,70.0,0.000000,0.000000,101.309
19.0300,0.0,70.0,0.000000,0.000000,101.309
19.0320,0.0,70.0,0.000000,0.000000,101.309
19.0340,0.0,70.0,0.000000,0.000000,101.309
19.0360,0.0,70.0,0.000000,0.000000,101.309
19.0380,0.0,70.0,0.000000,0.000000,101.309
19.0400,0.0,70.0,0.000000,0.000000,101.309
19.0420,0.0,70.0,0.000000,0.000000,101.309
19.0440,0.0,70.0,0.000000,0.000000,101.309
19.0460,0.0,70.0,0.000000,0.000000,101.309
19.0480,0.0,70.0,0.000000,0.000000,101.309
19.0500,0.0,70.0,0.000000,0.000000,101.309
19.0520,0.0,70.0,0.000000,0.000000,101.309
19.0540,0.0,70.0,0.000000,0.000000,101.309
19.0560,0.0,70.0,0.000000,0.000000,101.309
19.0580,0.0,70.0,0.000000,0.000000,101.309
19.0600,0.0,70.0,0.000000,0.000000,101.309
19.0620,0.0,70.0,0.000000,0.000000,101.309
19.0640,0.0,70.0,0.000000,0.000000,101.309
19.0660,0.0,70.0,0.000000,0.000000,101.309
19.0680,0.0,70.0,0.000000,0.000000,101.309
19.0700,0.0,70.0,0.000000,0.000000,101.309
19.0720,0.0,70.0,0.000000,0.000000,101.309
19.0740,0.0,70.0,0.000000,0.000000,101.309
19.0760,0.0,70.0,0.000000,0.000000,101.309
19.0780,0.0,70.0,0.000000,0.000000,101.309
19.0800,0.0,70.0,0.000000,0.000000,101.309
19.0820,0.0,70.0,0.000000,0.000000,101.309
19.0840,0.0,70.0,0.000000,0.000000,101.309
19.0860,0.0,70.0,0.000000,0.000000,101.309
19.0880,0.0,70.0,0.000000,0.000000,101.309
19.0900,0.0,70.0,0.000000,0.000000,101.309
19.0920,0.0,70.0,0.000000,0.000000,101.309
19.0940,0.0,70.0,0.000000,0.000000,101.309
19.0960,0.0,70.0,0.000000,0.000000,101.309
19.0980,0.0,70.0,0.000000,0.000000,101.309
19.1000,0.0,70.0,0.000000,0.000000,101.309
19.1020,0.0,70.0,0.000000,0.000000,101.309
19.1040,0.0,70.0,0.000000,0.000000,101.309
19.1060,0.0,70.0,0.000000,0.000000,101.309
19.1080,0.0,70.0,0.000000,0.000000,101.309
19.1100,0.0,70.0,0.000000,0.000000,101.309
19.1120,0.0,70.0,0.000000,0.000000,101.309
19.1140,0.0,70.0,0.000000,0.000000,101.309
19.1160,0.0,70.0,0.000000,0.000000,101.309
19.1180,0.0,70.0,0.000000,0.000000,101.309
19.1200,0.0,70.0,0.000000,0.000000,101.309
19.1220,0.0,70.0,0.000000,0.000000,101.309
19.1240,0.0,70.0,0.000000,0.000000,101.309
19.1260,0.0,70.0,0.000000,0.000000,101.309
19.1280,0.0,70.0,0.000000,0.000000,101.309
19.1300,0.0,70.0,0.000000,0.000000,101.309
19.1320,0.0,70.0,0.000000,0.000000,101.309
19.1340,0.0,70.0,0.000000,0.000000,101.309
19.1360,0.0,70.0,0.000000,0.000000,101.309
19.1380,0.0,70.0,0.000000,0.000000,101.309
19.1400,0.0,70.0,0.000000,0.000000,101.309
19.1420,0.0,70.0,0.000000,0.000000,101.309
19.1440,0.0,70.0,0.000000,0.000000,101.309
19.1460,0.0,70.0,0.000000,0.000000,101.309
19.1480,0.0,70.0,0.000000,0.000000,101.309
19.1500,0.0,70.0,0.000000,0.000000,101.309
19.1520,0.0,70.0,0.000000,0.000000,101.309
19.1540,0.0,70.0,0.000000,0.000000,101.309
19.1560,0.0,70.0,0.000000,0.000000,101.309
19.1580,0.0,70.0,0.000000,0.000000,101.309
19.1600,0.0,70.0,0.000000,0.000000,101.309
19.1620,0.0,70.0,0.000000,0.000000,101.309
19.1640,0.0,70.0,0.000000,0.000000,101.309
19.1660,0.0,70.0,0.000000,0.000000,101.309
19.1680,0.0,70.0,0.000000,0.000000,101.309
19.1700,0.0,70.0,0.000000,0.000000,101.309
19.1720,0.0,70.0,0.000000,0.000000,101.309
19.1740,0.0,70.0,0.000000,0.000000,101.309
19.1760,0.0,70.0,0.000000,0.000000,101.309
19.1780,0.0,70.0,0.000000,0.000000,101.309
19.1800,0.0,70.0,0.000000,0.000000,101.309
19.1820,0.0,70.0,0.000000,0.000000,101.309
19.1840,0.0,70.0,0.000000,0.000000,101.309
19.1860,0.0,70.0,0.000000,0.000000,101.309
19.1880,0.0,70.0,0.000000,0.000000,101.309
19.1900,0.0,70.0,0.000000,0.000000,101.309
19.1920,0.0,70.0,0.000000,0.000000,101.309
19.1940,0.0,70.0,0.000000,0.000000,101.309
19.1960,0.0,70.0,0.000000,0.000000,101.309
19.1980,0.0,70.0,0.000000,0.000000,101.309
19.2000,0.0,70.0,0.000000,0.000000,101.309
19.2020,0.0,70.0,0.000000,0.000000,101.309
19.2040,0.0,70.0,0.000000,0.000000,101.309
19.2060,0.0,70.0,0.000000,0.000000,101.309
19.2080,0.0,70.0,0.000000,0.000000,101.309
19.2100,0.0,70.0,0.000000,0.000000,101.309
19.2120,0.0,70.0,0.000000,0.000000,101.309
19.2140,0.0,70.0,0.000000,0.000000,101.309
19.2160,0.0,70.0,0.000000,0.000000,101.309
19.2180,0.0,70.0,0.000000,0.000000,101.309
19.2200,0.0,70.0,0.000000,0.000000,101.309
19.2220,0.0,70.0,0.000000,0.000000,101.309
19.2240,0.0,70.0,0.000000,0.000000,101.309
19.2260,0.0,70.0,0.000000,0.000000,101.309
19.2280,0.0,70.0,0.000000,0.000000,101.309
19.2300,0.0,70.0,0.000000,0.000000,101.309
19.2320,0.0,70.0,0.000000,0.000000,101.309
19.2340,0.0,70.0,0.000000,0.000000,101.309
19.2360,0.0,70.0,0.000000,0.000000,101.309
19.2380,0.0,70.0,0.000000,0.000000,101.309
19.2400,0.0,70.0,0.000000,0.000000,101.309
19.2420,0.0,70.0,0.000000,0.000000,101.309
19.2440,0.0,70.0,0.000000,0.000000,101.309
19.2460,0.0,70.0,0.000000,0.000000,101.309
19.2480,0.0,70.0,0.000000,0.000000,101.309
19.2500,0.0,70.0,0.000000,0.000000,101.309
19.2520,0.0,70.0,0.000000,0.000000,101.309
19.2540,0.0,70.0,0.000000,0.000000,101.309
19.2560,0.0,70.0,0.000000,0.000000,101.309
19.2580,0.0,70.0,0.000000,0.000000,101.309
19.2600,0.0,70.0,0.000000,0.000000,101.309
19.2620,0.0,70.0,0.000000,0.000000,101.309
19.2640,0.0,70.0,0.000000,0.000000,101.309
19.2660,0.0,70.0,0.000000,0.000000,101.309
19.2680,0.0,70.0,0.000000,0.000000,101.309
19.2700,0.0,70.0,0.000000,0.000000,101.309
19.2720,0.0,70.0,0.000000,0.000000,101.309
19.2740,0.0,70.0,0.000000,0.000000,101.309
19.2760,0.0,70.0,0.000000,0.000000,101.309
19.2780,0.0,70.0,0.000000,0.000000,101.309
19.2800,0.0,70.0,0.000000,0.000000,101.309
19.2820,0.0,70.0,0.000000,0.000000,101.309
19.2840,0.0,70.0,0.000000,0.000000,101.309
19.2860,0.0,70.0,0.000000,0.000000,101.309
19.2880,0.0,70.0,0.000000,0.000000,101.309
19.2900,0.0,70.0,0.000000,0.000000,101.309
19.2920,0.0,70.0,0.000000,0.000000,101.309
19.2940,0.0,70.0,0.000000,0.000000,101.309
19.2960,0.0,70.0,0.000000,0.000000,101.309
19.2980,0.0,70.0,0.000000,0.000000,101.309
19.3000,0.0,70.0,0.000000,0.000000,101.309
19.3020,0.0,70.0,0.000000,0.000000,101.309
19.3040,0.0,70.0,0.000000,0.000000,101.309
19.3060,0.0,70.0,0.000000,0.000000,101.309
19.3080,0.0,70.0,0.000000,0.000000,101.309
19.3100,0.0,70.0,0.000000,0.000000,101.309
19.3120,0.0,70.0,0.000000,0.000000,101.309
19.3140,0.0,70.0,0.000000,0.000000,101.309
19.3160,0.0,70.0,0.000000,0.000000,101.309
19.3180,0.0,70.0,0.000000,0.000000,101.309
19.3200,0.0,70.0,0.000000,0.000000,101.309
19.3220,0.0,70.0,0.000000,0.000000,101.309
19.3240,0.0,70.0,0.000000,0.000000,101.309
19.3260,0.0,70.0,0.000000,0.000000,101.309
19.3280,0.0,70.0,0.000000,0.000000,101.309
19.3300,0.0,70.0,0.000000,0.000000,101.309
19.3320,0.0,70.0,0.000000,0.000000,101.309
19.3340,0.0,70.0,0.000000,0.000000,101.309
19.3360,0.0,70.0,0.000000,0.000000,101.309
19.3380,0.0,70.0,0.000000,0.000000,101.309
19.3400,0.0,70.0,0.000000,0.000000,101.309
19.3420,0.0,70.0,0.000000,0.000000,101.309
19.3440,0.0,70.0,0.000000,0.000000,101.309
19.3460,0.0,70.0,0.000000,0.000000,101.309
19.3480,0.0,70.0,0.000000,0.000000,101.309
19.3500,0.0,70.0,0.000000,0.000000,101.309
19.3520,0.0,70.0,0.000000,0.000000,101.309
19.3540,0.0,70.0,0.000000,0.000000,101.309
19.3560,0.0,70.0,0.000000,0.000000,101.309
19.3580,0.0,70.0,0.000000,0.000000,101.309
19.3600,0.0,70.0,0.000000,0.000000,101.309
19.3620,0.0,70.0,0.000000,0.000000,101.309
19.3640,0.0,70.0,0.000000,0.000000,101.309
19.3660,0.0,70.0,0.000000,0.000000,101.309
19.3680,0.0,70.0,0.000000,0.000000,101.309
19.3700,0.0,70.0,0.000000,0.000000,101.309
19.3720,0.0,70.0,0.000000,0.000000,101.309
19.3740,0.0,70.0,0.000000,0.000000,101.309
19.3760,0.0,70.0,0.000000,0.000000,101.309
19.3780,0.0,70.0,0.000000,0.000000,101.309
19.3800,0.0,70.0,0.000000,0.000000,101.309
19.3820,0.0,70.0,0.000000,0.000000,101.309
19.3840,0.0,70.0,0.000000,0.000000,101.309
19.3860,0.0,70.0,0.000000,0.000000,101.309
19.3880,0.0,70.0,0.000000,0.000000,101.309
19.3900,0.0,70.0,0.000000,0.000000,101.309
19.3920,0.0,70.0,0.000000,0.000000,101.309
19.3940,0.0,70.0,0.000000,0.000000,101.309
19.3960,0.0,70.0,0.000000,0.000000,101.309
19.3980,0.0,70.0,0.000000,0.000000,101.309
19.4000,0.0,70.0,0.000000,0.000000,101.309
19.4020,0.0,70.0,0.000000,0.000000,101.309
19.4040,0.0,70.0,0.000000,0.000000,101.309
19.4060,0.0,70.0,0.000000,0.000000,101.309
19.4080,0.0,70.0,0.000000,0.000000,101.309
19.4100,0.0,70.0,0.000000,0.000000,101.309
19.4120,0.0,70.0,0.000000,0.000000,101.309
19.4140,0.0,70.0,0.000000,0.000000,101.309
19.4160,0.0,70.0,0.000000,0.000000,101.309
19.4180,0.0,70.0,0.000000,0.000000,101.309
19.4200,0.0,70.0,0.000000,0.000000,101.309
19.4220,0.0,70.0,0.000000,0.000000,101.309
19.4240,0.0,70.0,0.000000,0.000000,101.309
19.4260,0.0,70.0,0.000000,0.000000,101.309
19.4280,0.0,70.0,0.000000,0.000000,101.309
19.4300,0.0,70.0,0.000000,0.000000,101.309
19.4320,0.0,70.0,0.000000,0.000000,101.309
19.4340,0.0,70.0,0.000000,0.000000,101.309
19.4360,0.0,70.0,0.000000,0.000000,101.309
19.4380,0.0,70.0,0.000000,0.000000,101.309
19.4400,0.0,70.0,0.000000,0.000000,101.309
19.4420,0.0,70.0,0.000000,0.000000,101.309
19.4440,0.0,70.0,0.000000,0.000000,101.309
19.4460,0.0,70.0,0.000000,0.000000,101.309
19.4480,0.0,70.0,0.000000,0.000000,101.309
19.4500,0.0,70.0,0.000000,0.000000,101.309
19.4520,0.0,70.0,0.000000,0.000000,101.309
19.4540,0.0,70.0,0.000000,0.000000,101.309
19.4560,0.0,70.0,0.000000,0.000000,101.309
19.4580,0.0,70.0,0.000000,0.000000,101.309
19.4600,0.0,70.0,0.000000,0.000000,101.309
19.4620,0.0,70.0,0.000000,0.000000,101.309
19.4640,0.0,70.0,0.000000,0.000000,101.309
19.4660,0.0,70.0,0.000000,0.000000,101.309
19.4680,0.0,70.0,0.000000,0.000000,101.309
19.4700,0.0,70.0,0.000000,0.000000,101.309
19.4720,0.0,70.0,0.000000,0.000000,101.309
19.4740,0.0,70.0,0.000000,0.000000,101.309
19.4760,0.0,70.0,0.000000,0.000000,101.309
19.4780,0.0,70.0,0.000000,0.000000,101.309
19.4800,0.0,70.0,0.000000,0.000000,101.309
19.4820,0.0,70.0,0.000000,0.000000,101.309
19.4840,0.0,70.0,0.000000,0.000000,101.309
19.4860,0.0,70.0,0.000000,0.000000,101.309
19.4880,0.0,70.0,0.000000,0.000000,101.309
19.4900,0.0,70.0,0.000000,0.000000,101.309
19.4920,0.0,70.0,0.000000,0.000000,101.309
19.4940,0.0,70.0,0.000000,0.000000,101.309
19.4960,0.0,70.0,0.000000,0.000000,101.309
19.4980,0.0,70.0,0.000000,0.000000,101.309
19.5000,0.0,70.0,0.000000,0.000000,101.309
19.5020,0.0,70.0,0.000000,0.000000,101.309
19.5040,0.0,70.0,0.000000,0.000000,101.309
19.5060,0.0,70.0,0.000000,0.000000,101.309
19.5080,0.0,70.0,0.000000,0.000000,101.309
19.5100,0.0,70.0,0.000000,0.000000,101.309
19.5120,0.0,70.0,0.000000,0.000000,101.309
19.5140,0.0,70.0,0.000000,0.000000,101.309
19.5160,0.0,70.0,0.000000,0.000000,101.309
19.5180,0.0,70.0,0.000000,0.000000,101.309
19.5200,0.0,70.0,0.000000,0.000000,101.309
19.5220,0.0,70.0,0.000000,0.000000,101.309
19.5240,0.0,70.0,0.000000,0.000000,101.309
19.5260,0.0,70.0,0.000000,0.000000,101.309
19.5280,0.0,70.0,0.000000,0.000000,101.309
19.5300,0.0,70.0,0.000000,0.000000,101.309
19.5320,0.0,70.0,0.000000,0.000000,101.309
19.5340,0.0,70.0,0.000000,0.000000,101.309
19.5360,0.0,70.0,0.000000,0.000000,101.309
19.5380,0.0,70.0,0.000000,0.000000,101.309
19.5400,0.0,70.0,0.000000,0.000000,101.309
19.5420,0.0,70.0,0.000000,0.000000,101.309
19.5440,0.0,70.0,0.000000,0.000000,101.309
19.5460,0.0,70.0,0.000000,0.000000,101.309
19.5480,0.0,70.0,0.000000,0.000000,101.309
19.5500,0.0,70.0,0.000000,0.000000,101.309
19.5520,0.0,70.0,0.000000,0.000000,101.309
19.5540,0.0,70.0,0.000000,0.000000,101.309
19.5560,0.0,70.0,0.000000,0.000000,101.309
19.5580,0.0,70.0,0.000000,0.000000,101.309
19.5600,0.0,70.0,0.000000,0.000000,101.309
19.5620,0.0,70.0,0.000000,0.000000,101.309
19.5640,0.0,70.0,0.000000,0.000000,101.309
19.5660,0.0,70.0,0.000000,0.000000,101.309
19.5680,0.0,70.0,0.000000,0.000000,101.309
19.5700,0.0,70.0,0.000000,0.000000,101.309
19.5720,0.0,70.0,0.000000,0.000000,101.309
19.5740,0.0,70.0,0.000000,0.000000,101.309
19.5760,0.0,70.0,0.000000,0.000000,101.309
19.5780,0.0,70.0,0.000000,0.000000,101.309
19.5800,0.0,70.0,0.000000,0.000000,101.309
19.5820,0.0,70.0,0.000000,0.000000,101.309
19.5840,0.0,70.0,0.000000,0.000000,101.309
19.5860,0.0,70.0,0.000000,0.000000,101.309
19.5880,0.0,70.0,0.000000,0.000000,101.309
19.5900,0.0,70.0,0.000000,0.000000,101.309
19.5920,0.0,70.0,0.000000,0.000000,101.309
19.5940,0.0,70.0,0.000000,0.000000,101.309
19.5960,0.0,70.0,0.000000,0.000000,101.309
19.5980,0.0,70.0,0.000000,0.000000,101.309
19.6000,0.0,70.0,0.000000,0.000000,101.309
19.6020,0.0,70.0,0.000000,0.000000,101.309
19.6040,0.0,70.0,0.000000,0.000000,101.309
19.6060,0.0,70.0,0.000000,0.000000,101.309
19.6080,0.0,70.0,0.000000,0.000000,101.309
19.6100,0.0,70.0,0.000000,0.000000,101.309
19.6120,0.0,70.0,0.000000,0.000000,101.309
19.6140,0.0,70.0,0.000000,0.000000,101.309
19.6160,0.0,70.0,0.000000,0.000000,101.309
19.6180,0.0,70.0,0.000000,0.000000,101.309
19.6200,0.0,70.0,0.000000,0.000000,101.309
19.6220,0.0,70.0,0.000000,0.000000,101.309
19.6240,0.0,70.0,0.000000,0.000000,101.309
19.6260,0.0,70.0,0.000000,0.000000,101.309
19.6280,0.0,70.0,0.000000,0.000000,101.309
19.6300,0.0,70.0,0.000000,0.000000,101.309
19.6320,0.0,70.0,0.000000,0.000000,101.309
19.6340,0.0,70.0,0.000000,0.000000,101.309
19.6360,0.0,70.0,0.000000,0.000000,101.309
19.6380,0.0,70.0,0.000000,0.000000,101.309
19.6400,0.0,70.0,0.000000,0.000000,101.309
19.6420,0.0,70.0,0.000000,0.000000,101.309
19.6440,0.0,70.0,0.000000,0.000000,101.309
19.6460,0.0,70.0,0.000000,0.000000,101.309
19.6480,0.0,70.0,0.000000,0.000000,101.309
19.6500,0.0,70.0,0.000000,0.000000,101.309
19.6520,0.0,70.0,0.000000,0.000000,101.309
19.6540,0.0,70.0,0.000000,0.000000,101.309
19.6560,0.0,70.0,0.000000,0.000000,101.309
19.6580,0.0,70.0,0.000000,0.000000,101.309
19.6600,0.0,70.0,0.000000,0.000000,101.309
19.6620,0.0,70.0,0.000000,0.000000,101.309
19.6640,0.0,70.0,0.000000,0.000000,101.309
19.6660,0.0,70.0,0.000000,0.000000,101.309
19.6680,0.0,70.0,0.000000,0.000000,101.309
19.6700,0.0,70.0,0.000000,0.000000,101.309
19.6720,0.0,70.0,0.000000,0.000000,101.309
19.6740,0.0,70.0,0.000000,0.000000,101.309
19.6760,0.0,70.0,0.000000,0.000000,101.309
19.6780,0.0,70.0,0.000000,0.000000,101.309
19.6800,0.0,70.0,0.000000,0.000000,101.309
19.6820,0.0,70.0,0.000000,0.000000,101.309
19.6840,0.0,70.0,0.000000,0.000000,101.309
19.6860,0.0,70.0,0.000000,0.000000,101.309
19.6880,0.0,70.0,0.000000,0.000000,101.309
19.6900,0.0,70.0,0.000000,0.000000,101.309
19.6920,0.0,70.0,0.000000,0.000000,101.309
19.6940,0.0,70.0,0.000000,0.000000,101.309
19.6960,0.0,70.0,0.000000,0.000000,101.309
19.6980,0.0,70.0,0.000000,0.000000,101.309
19.7000,0.0,70.0,0.000000,0.000000,101.309
19.7020,0.0,70.0,0.000000,0.000000,101.309
19.7040,0.0,70.0,0.000000,0.000000,101.309
19.7060,0.0,70.0,0.000000,0.000000,101.309
19.7080,0.0,70.0,0.000000,0.000000,101.309
19.7100,0.0,70.0,0.000000,0.000000,101.309
19.7120,0.0,70.0,0.000000,0.000000,101.309
19.7140,0.0,70.0,0.000000,0.000000,101.309
19.7160,0.0,70.0,0.000000,0.000000,101.309
19.7180,0.0,70.0,0.000000,0.000000,101.309
19.7200,0.0,70.0,0.000000,0.000000,101.309
19.7220,0.0,70.0,0.000000,0.000000,101.309
19.7240,0.0,70.0,0.000000,0.000000,101.309
19.7260,0.0,70.0,0.000000,0.000000,101.309
19.7280,0.0,70.0,0.000000,0.000000,101.309
