t_s,u_ph1_pct,u_ph2_pct,Q_suction_lpm,Q_recovery_lpm,P_kPa
12.5940,0.0,0.0,0.000000,0.000000,50.000
12.5960,0.0,0.0,0.000000,0.000000,50.000
12.5980,0.0,0.0,0.000000,0.000000,50.000
12.6000,0.0,0.0,0.000000,0.000000,50.000
12.6020,0.0,0.0,0.000000,0.000000,50.000
12.6040,0.0,0.0,0.000000,0.000000,50.000
12.6060,0.0,0.0,0.000000,0.000000,50.000
12.6080,0.0,0.0,0.000000,0.000000,50.000
12.6100,0.0,0.0,0.000000,0.000000,50.000
12.6120,0.0,0.0,0.000000,0.000000,50.000
12.6140,0.0,0.0,0.000000,0.000000,50.000
12.6160,0.0,0.0,0.000000,0.000000,50.000
12.6180,0.0,0.0,0.000000,0.000000,50.000
12.6200,0.0,0.0,0.000000,0.000000,50.000
12.6220,0.0,0.0,0.000000,0.000000,50.000
12.6240,0.0,0.0,0.000000,0.000000,50.000
12.6260,0.0,0.0,0.000000,0.000000,50.000
12.6280,0.0,0.0,0.000000,0.000000,50.000
12.6300,0.0,0.0,0.000000,0.000000,50.000
12.6320,0.0,0.0,0.000000,0.000000,50.000
12.6340,0.0,0.0,0.000000,0.000000,50.000
12.6360,0.0,0.0,0.000000,0.000000,50.000
12.6380,0.0,0.0,0.000000,0.000000,50.000
12.6400,0.0,0.0,0.000000,0.000000,50.000
12.6420,0.0,0.0,0.000000,0.000000,50.000
12.6440,0.0,0.0,0.000000,0.000000,50.000
12.6460,0.0,0.0,0.000000,0.000000,50.000
12.6480,0.0,0.0,0.000000,0.000000,50.000
12.6500,0.0,0.0,0.000000,0.000000,50.000
12.6520,0.0,0.0,0.000000,0.000000,50.000
12.6540,0.0,0.0,0.000000,0.000000,50.000
12.6560,0.0,0.0,0.000000,0.000000,50.000
12.6580,0.0,0.0,0.000000,0.000000,50.000
12.6600,0.0,0.0,0.000000,0.000000,50.000
12.6620,0.0,0.0,0.000000,0.000000,50.000
12.6640,0.0,0.0,0.000000,0.000000,50.000
12.6660,0.0,0.0,0.000000,0.000000,50.000
12.6680,0.0,0.0,0.000000,0.000000,50.000
12.6700,0.0,0.0,0.000000,0.000000,50.000
12.6720,0.0,0.0,0.000000,0.000000,50.000
12.6740,0.0,0.0,0.000000,0.000000,50.000
12.6760,0.0,0.0,0.000000,0.000000,50.000
12.6780,0.0,0.0,0.000000,0.000000,50.000
12.6800,0.0,0.0,0.000000,0.000000,50.000
12.6820,0.0,0.0,0.000000,0.000000,50.000
12.6840,0.0,0.0,0.000000,0.000000,50.000
12.6860,0.0,0.0,0.000000,0.000000,50.000
12.6880,0.0,0.0,0.000000,0.000000,50.000
12.6900,0.0,0.0,0.000000,0.000000,50.000
12.6920,0.0,0.0,0.000000,0.000000,50.000
12.6940,0.0,0.0,0.000000,0.000000,50.000
12.6960,0.0,0.0,0.000000,0.000000,50.000
12.6980,0.0,0.0,0.000000,0.000000,50.000
12.7000,0.0,0.0,0.000000,0.000000,50.000
12.7020,0.0,0.0,0.000000,0.000000,50.000
12.7040,0.0,0.0,0.000000,0.000000,50.000
12.7060,0.0,0.0,0.000000,0.000000,50.000
12.7080,0.0,0.0,0.000000,0.000000,50.000
12.7100,0.0,0.0,0.000000,0.000000,50.000
12.7120,0.0,0.0,0.000000,0.000000,50.000
12.7140,0.0,0.0,0.000000,0.000000,50.000
12.7160,0.0,0.0,0.000000,0.000000,50.000
12.7180,0.0,0.0,0.000000,0.000000,50.000
12.7200,0.0,0.0,0.000000,0.000000,50.000
12.7220,0.0,0.0,0.000000,0.000000,50.000
12.7240,0.0,0.0,0.000000,0.000000,50.000
12.7260,0.0,0.0,0.000000,0.000000,50.000
12.7280,0.0,0.0,0.000000,0.000000,50.000
12.7300,0.0,0.0,0.000000,0.000000,50.000
12.7320,0.0,0.0,0.000000,0.000000,50.000
12.7340,0.0,0.0,0.000000,0.000000,50.000
12.7360,0.0,0.0,0.000000,0.000000,50.000
12.7380,0.0,0.0,0.000000,0.000000,50.000
12.7400,0.0,0.0,0.000000,0.000000,50.000
12.7420,0.0,0.0,0.000000,0.000000,50.000
12.7440,0.0,0.0,0.000000,0.000000,50.000
12.7460,0.0,0.0,0.000000,0.000000,50.000
12.7480,0.0,0.0,0.000000,0.000000,50.000
12.7500,0.0,0.0,0.000000,0.000000,50.000
12.7520,0.0,0.0,0.000000,0.000000,50.000
12.7540,0.0,0.0,0.000000,0.000000,50.000
12.7560,0.0,0.0,0.000000,0.000000,50.000
12.7580,0.0,0.0,0.000000,0.000000,50.000
12.7600,0.0,0.0,0.000000,0.000000,50.000
12.7620,0.0,0.0,0.000000,0.000000,50.000
12.7640,0.0,0.0,0.000000,0.000000,50.000
12.7660,0.0,0.0,0.000000,0.000000,50.000
12.7680,0.0,0.0,0.000000,0.000000,50.000
12.7700,0.0,0.0,0.000000,0.000000,50.000
12.7720,0.0,0.0,0.000000,0.000000,50.000
12.7740,0.0,0.0,0.000000,0.000000,50.000
12.7760,0.0,0.0,0.000000,0.000000,50.000
12.7780,0.0,0.0,0.000000,0.000000,50.000
12.7800,0.0,0.0,0.000000,0.000000,50.000
12.7820,0.0,0.0,0.000000,0.000000,50.000
12.7840,0.0,0.0,0.000000,0.000000,50.000
12.7860,0.0,0.0,0.000000,0.000000,50.000
12.7880,0.0,0.0,0.000000,0.000000,50.000
12.7900,0.0,0.0,0.000000,0.000000,50.000
12.7920,0.0,0.0,0.000000,0.000000,50.000
12.7940,0.0,0.0,0.000000,0.000000,50.000
12.7960,0.0,0.0,0.000000,0.000000,50.000
12.7980,0.0,0.0,0.000000,0.000000,50.000
12.8000,0.0,0.0,0.000000,0.000000,50.000
12.8020,0.0,0.0,0.000000,0.000000,50.000
12.8040,0.0,0.0,0.000000,0.000000,50.000
12.8060,0.0,0.0,0.000000,0.000000,50.000
12.8080,0.0,0.0,0.000000,0.000000,50.000
12.8100,0.0,0.0,0.000000,0.000000,50.000
12.8120,0.0,0.0,0.000000,0.000000,50.000
12.8140,0.0,0.0,0.000000,0.000000,50.000
12.8160,0.0,0.0,0.000000,0.000000,50.000
12.8180,0.0,0.0,0.000000,0.000000,50.000
12.8200,0.0,0.0,0.000000,0.000000,50.000
12.8220,0.0,0.0,0.000000,0.000000,50.000
12.8240,0.0,0.0,0.000000,0.000000,50.000
12.8260,0.0,0.0,0.000000,0.000000,50.000
12.8280,0.0,0.0,0.000000,0.000000,50.000
12.8300,0.0,0.0,0.000000,0.000000,50.000
12.8320,0.0,0.0,0.000000,0.000000,50.000
12.8340,0.0,0.0,0.000000,0.000000,50.000
12.8360,0.0,0.0,0.000000,0.000000,50.000
12.8380,0.0,0.0,0.000000,0.000000,50.000
12.8400,0.0,0.0,0.000000,0.000000,50.000
12.8420,0.0,0.0,0.000000,0.000000,50.000
12.8440,0.0,0.0,0.000000,0.000000,50.000
12.8460,0.0,0.0,0.000000,0.000000,50.000
12.8480,0.0,0.0,0.000000,0.000000,50.000
12.8500,0.0,0.0,0.000000,0.000000,50.000
12.8520,0.0,0.0,0.000000,0.000000,50.000
12.8540,0.0,0.0,0.000000,0.000000,50.000
12.8560,0.0,0.0,0.000000,0.000000,50.000
12.8580,0.0,0.0,0.000000,0.000000,50.000
12.8600,0.0,0.0,0.000000,0.000000,50.000
12.8620,0.0,0.0,0.000000,0.000000,50.000
12.8640,0.0,0.0,0.000000,0.000000,50.000
12.8660,0.0,0.0,0.000000,0.000000,50.000
12.8680,0.0,0.0,0.000000,0.000000,50.000
12.8700,0.0,0.0,0.000000,0.000000,50.000
12.8720,0.0,0.0,0.000000,0.000000,50.000
12.8740,0.0,0.0,0.000000,0.000000,50.000
12.8760,0.0,0.0,0.000000,0.000000,50.000
12.8780,0.0,0.0,0.000000,0.000000,50.000
12.8800,0.0,0.0,0.000000,0.000000,50.000
12.8820,0.0,0.0,0.000000,0.000000,50.000
12.8840,0.0,0.0,0.000000,0.000000,50.000
12.8860,0.0,0.0,0.000000,0.000000,50.000
12.8880,0.0,0.0,0.000000,0.000000,50.000
12.8900,0.0,0.0,0.000000,0.000000,50.000
12.8920,0.0,0.0,0.000000,0.000000,50.000
12.8940,0.0,0.0,0.000000,0.000000,50.000
12.8960,0.0,0.0,0.000000,0.000000,50.000
12.8980,0.0,0.0,0.000000,0.000000,50.000
12.9000,0.0,0.0,0.000000,0.000000,50.000
12.9020,0.0,0.0,0.000000,0.000000,50.000
12.9040,0.0,0.0,0.000000,0.000000,50.000
12.9060,0.0,0.0,0.000000,0.000000,50.000
12.9080,0.0,0.0,0.000000,0.000000,50.000
12.9100,0.0,0.0,0.000000,0.000000,50.000
12.9120,0.0,0.0,0.000000,0.000000,50.000
12.9140,0.0,0.0,0.000000,0.000000,50.000
12.9160,0.0,0.0,0.000000,0.000000,50.000
12.9180,0.0,0.0,0.000000,0.000000,50.000
12.9200,0.0,0.0,0.000000,0.000000,50.000
12.9220,0.0,0.0,0.000000,0.000000,50.000
12.9240,0.0,0.0,0.000000,0.000000,50.000
12.9260,0.0,0.0,0.000000,0.000000,50.000
12.9280,0.0,0.0,0.000000,0.000000,50.000
12.9300,0.0,0.0,0.000000,0.000000,50.000
12.9320,0.0,0.0,0.000000,0.000000,50.000
12.9340,0.0,0.0,0.000000,0.000000,50.000
12.9360,0.0,0.0,0.000000,0.000000,50.000
12.9380,0.0,0.0,0.000000,0.000000,50.000
12.9400,0.0,0.0,0.000000,0.000000,50.000
12.9420,0.0,0.0,0.000000,0.000000,50.000
12.9440,0.0,0.0,0.000000,0.000000,50.000
12.9460,0.0,0.0,0.000000,0.000000,50.000
12.9480,0.0,0.0,0.000000,0.000000,50.000
12.9500,0.0,0.0,0.000000,0.000000,50.000
12.9520,0.0,0.0,0.000000,0.000000,50.000
12.9540,0.0,0.0,0.000000,0.000000,50.000
12.9560,0.0,0.0,0.000000,0.000000,50.000
12.9580,0.0,0.0,0.000000,0.000000,50.000
12.9600,0.0,0.0,0.000000,0.000000,50.000
12.9620,0.0,0.0,0.000000,0.000000,50.000
12.9640,0.0,0.0,0.000000,0.000000,50.000
12.9660,0.0,0.0,0.000000,0.000000,50.000
12.9680,0.0,0.0,0.000000,0.000000,50.000
12.9700,0.0,0.0,0.000000,0.000000,50.000
12.9720,0.0,0.0,0.000000,0.000000,50.000
12.9740,0.0,0.0,0.000000,0.000000,50.000
12.9760,0.0,0.0,0.000000,0.000000,50.000
12.9780,0.0,0.0,0.000000,0.000000,50.000
12.9800,0.0,0.0,0.000000,0.000000,50.000
12.9820,0.0,0.0,0.000000,0.000000,50.000
12.9840,0.0,0.0,0.000000,0.000000,50.000
12.9860,0.0,0.0,0.000000,0.000000,50.000
12.9880,0.0,0.0,0.000000,0.000000,50.000
12.9900,0.0,0.0,0.000000,0.000000,50.000
12.9920,0.0,0.0,0.000000,0.000000,50.000
12.9940,0.0,0.0,0.000000,0.000000,50.000
12.9960,0.0,0.0,0.000000,0.000000,50.000
12.9980,0.0,0.0,0.000000,0.000000,50.000
13.0000,0.0,10.0,0.000000,0.000000,50.000
13.0020,0.0,10.0,0.000000,0.000000,50.000
13.0040,0.0,10.0,0.000000,0.000000,50.000
13.0060,0.0,10.0,0.000000,0.000000,50.000
13.0080,0.0,10.0,0.000000,0.000000,50.000
13.0100,0.0,10.0,0.000000,0.000000,50.000
13.0120,0.0,10.0,0.000000,0.000000,50.000
13.0140,0.0,10.0,0.000000,0.000000,50.000
13.0160,0.0,10.0,0.000000,0.000000,50.000
13.0180,0.0,10.0,0.000000,0.000000,50.000
13.0200,0.0,10.0,0.000000,0.000000,50.000
13.0220,0.0,10.0,0.000000,0.000000,50.000
13.0240,0.0,10.0,0.000000,0.000000,50.000
13.0260,0.0,10.0,0.000000,0.000000,50.000
13.0280,0.0,10.0,0.000000,0.000000,50.000
13.0300,0.0,10.0,0.000000,0.000000,50.000
13.0320,0.0,10.0,0.000000,0.000000,50.000
13.0340,0.0,10.0,0.000000,0.000000,50.000
13.0360,0.0,10.0,0.000000,0.000000,50.000
13.0380,0.0,10.0,0.000000,0.000000,50.000
13.0400,0.0,10.0,0.000000,0.000000,50.000
13.0420,0.0,10.0,0.000000,0.000000,50.000
13.0440,0.0,10.0,0.000000,0.000000,50.000
13.0460,0.0,10.0,0.000000,0.000000,50.000
13.0480,0.0,10.0,0.000000,0.000000,50.000
13.0500,0.0,10.0,0.000000,0.000000,50.000
13.0520,0.0,10.0,0.000000,0.000000,50.000
13.0540,0.0,10.0,0.000000,0.000000,50.000
13.0560,0.0,10.0,0.000000,0.000000,50.000
13.0580,0.0,10.0,0.000000,0.000000,50.000
13.0600,0.0,10.0,0.000000,0.000000,50.000
13.0620,0.0,10.0,0.000000,0.000000,50.000
13.0640,0.0,10.0,0.000000,0.000000,50.000
13.0660,0.0,10.0,0.000000,0.000000,50.000
13.0680,0.0,10.0,0.000000,0.000000,50.000
13.0700,0.0,10.0,0.000000,0.000000,50.000
13.0720,0.0,10.0,0.000000,0.000000,50.000
13.0740,0.0,10.0,0.000000,0.000000,50.000
13.0760,0.0,10.0,0.000000,0.000000,50.000
13.0780,0.0,10.0,0.000000,0.000000,50.000
13.0800,0.0,10.0,0.000000,0.000000,50.000
13.0820,0.0,10.0,0.000000,0.000000,50.000
13.0840,0.0,10.0,0.000000,0.000000,50.000
13.0860,0.0,10.0,0.000000,0.000000,50.000
13.0880,0.0,10.0,0.000000,0.000000,50.000
13.0900,0.0,10.0,0.000000,0.000000,50.000
13.0920,0.0,10.0,0.000000,0.000000,50.000
13.0940,0.0,10.0,0.000000,0.000000,50.000
13.0960,0.0,10.0,0.000000,0.000000,50.000
13.0980,0.0,10.0,0.000000,0.000000,50.000
13.1000,0.0,10.0,0.000000,0.000000,50.000
13.1020,0.0,10.0,0.000000,0.000000,50.000
13.1040,0.0,10.0,0.000000,0.000000,50.000
13.1060,0.0,10.0,0.000000,0.000000,50.000
13.1080,0.0,10.0,0.000000,0.000000,50.000
13.1100,0.0,10.0,0.000000,0.000000,50.000
13.1120,0.0,10.0,0.000000,0.000000,50.000
13.1140,0.0,10.0,0.000000,0.000000,50.000
13.1160,0.0,10.0,0.000000,0.000000,50.000
13.1180,0.0,10.0,0.000000,0.000000,50.000
13.1200,0.0,10.0,0.000000,0.000000,50.000
13.1220,0.0,10.0,0.000000,0.000000,50.000
13.1240,0.0,10.0,0.000000,0.000000,50.000
13.1260,0.0,10.0,0.000000,0.000000,50.000
13.1280,0.0,10.0,0.000000,0.000000,50.000
13.1300,0.0,10.0,0.000000,0.000000,50.000
13.1320,0.0,10.0,0.000000,0.000000,50.000
13.1340,0.0,10.0,0.000000,0.000000,50.000
13.1360,0.0,10.0,0.000000,0.000000,50.000
13.1380,0.0,10.0,0.000000,0.000000,50.000
13.1400,0.0,10.0,0.000000,0.000000,50.000
13.1420,0.0,10.0,0.000000,0.000000,50.000
13.1440,0.0,10.0,0.000000,0.000000,50.000
13.1460,0.0,10.0,0.000000,0.000000,50.000
13.1480,0.0,10.0,0.000000,0.000000,50.000
13.1500,0.0,10.0,0.000000,0.000000,50.000
13.1520,0.0,10.0,0.000000,0.000000,50.000
13.1540,0.0,10.0,0.000000,0.000000,50.000
13.1560,0.0,10.0,0.000000,0.000000,50.000
13.1580,0.0,10.0,0.000000,0.000000,50.000
13.1600,0.0,10.0,0.000000,0.000000,50.000
13.1620,0.0,10.0,0.000000,0.000000,50.000
13.1640,0.0,10.0,0.000000,0.000000,50.000
13.1660,0.0,10.0,0.000000,0.000000,50.000
13.1680,0.0,10.0,0.000000,0.000000,50.000
13.1700,0.0,10.0,0.000000,0.000000,50.000
13.1720,0.0,10.0,0.000000,0.000000,50.000
13.1740,0.0,10.0,0.000000,0.000000,50.000
13.1760,0.0,10.0,0.000000,0.000000,50.000
13.1780,0.0,10.0,0.000000,0.000000,50.000
13.1800,0.0,10.0,0.000000,0.000000,50.000
13.1820,0.0,10.0,0.000000,0.000000,50.000
13.1840,0.0,10.0,0.000000,0.000000,50.000
13.1860,0.0,10.0,0.000000,0.000000,50.000
13.1880,0.0,10.0,0.000000,0.000000,50.000
13.1900,0.0,10.0,0.000000,0.000000,50.000
13.1920,0.0,10.0,0.000000,0.000000,50.000
13.1940,0.0,10.0,0.000000,0.000000,50.000
13.1960,0.0,10.0,0.000000,0.000000,50.000
13.1980,0.0,10.0,0.000000,0.000000,50.000
13.2000,0.0,10.0,0.000000,0.000000,50.000
13.2020,0.0,10.0,0.000000,0.000000,50.000
13.2040,0.0,10.0,0.000000,0.000000,50.000
13.2060,0.0,10.0,0.000000,0.000000,50.000
13.2080,0.0,10.0,0.000000,0.000000,50.000
13.2100,0.0,10.0,0.000000,0.000000,50.000
13.2120,0.0,10.0,0.000000,0.000000,50.000
13.2140,0.0,10.0,0.000000,0.000000,50.000
13.2160,0.0,10.0,0.000000,0.000000,50.000
13.2180,0.0,10.0,0.000000,0.000000,50.000
13.2200,0.0,10.0,0.000000,0.000000,50.000
13.2220,0.0,10.0,0.000000,0.000000,50.000
13.2240,0.0,10.0,0.000000,0.000000,50.000
13.2260,0.0,10.0,0.000000,0.000000,50.000
13.2280,0.0,10.0,0.000000,0.000000,50.000
13.2300,0.0,10.0,0.000000,0.000000,50.000
13.2320,0.0,10.0,0.000000,0.000000,50.000
13.2340,0.0,10.0,0.000000,0.000000,50.000
13.2360,0.0,10.0,0.000000,0.000000,50.000
13.2380,0.0,10.0,0.000000,0.000000,50.000
13.2400,0.0,10.0,0.000000,0.000000,50.000
13.2420,0.0,10.0,0.000000,0.000000,50.000
13.2440,0.0,10.0,0.000000,0.000000,50.000
13.2460,0.0,10.0,0.000000,0.000000,50.000
13.2480,0.0,10.0,0.000000,0.000000,50.000
13.2500,0.0,10.0,0.000000,0.000000,50.000
13.2520,0.0,10.0,0.000000,0.000000,50.000
13.2540,0.0,10.0,0.000000,0.000000,50.000
13.2560,0.0,10.0,0.000000,0.000000,50.000
13.2580,0.0,10.0,0.000000,0.000000,50.000
13.2600,0.0,10.0,0.000000,0.000000,50.000
13.2620,0.0,10.0,0.000000,0.000000,50.000
13.2640,0.0,10.0,0.000000,0.000000,50.000
13.2660,0.0,10.0,0.000000,0.000000,50.000
13.2680,0.0,10.0,0.000000,0.000000,50.000
13.2700,0.0,10.0,0.000000,0.000000,50.000
13.2720,0.0,10.0,0.000000,0.000000,50.000
13.2740,0.0,10.0,0.000000,0.000000,50.000
13.2760,0.0,10.0,0.000000,0.000000,50.000
13.2780,0.0,10.0,0.000000,0.000000,50.000
13.2800,0.0,10.0,0.000000,0.000000,50.000
13.2820,0.0,10.0,0.000000,0.000000,50.000
13.2840,0.0,10.0,0.000000,0.000000,50.000
13.2860,0.0,10.0,0.000000,0.000000,50.000
13.2880,0.0,10.0,0.000000,0.000000,50.000
13.2900,0.0,10.0,0.000000,0.000000,50.000
13.2920,0.0,10.0,0.000000,0.000000,50.000
13.2940,0.0,10.0,0.000000,0.000000,50.000
13.2960,0.0,10.0,0.000000,0.000000,50.000
13.2980,0.0,10.0,0.000000,0.000000,50.000
13.3000,0.0,10.0,0.000000,0.000000,50.000
13.3020,0.0,10.0,0.000000,0.000000,50.000
13.3040,0.0,10.0,0.000000,0.000000,50.000
13.3060,0.0,10.0,0.000000,0.000000,50.000
13.3080,0.0,10.0,0.000000,0.000000,50.000
13.3100,0.0,10.0,0.000000,0.000000,50.000
13.3120,0.0,10.0,0.000000,0.000000,50.000
13.3140,0.0,10.0,0.000000,0.000000,50.000
13.3160,0.0,10.0,0.000000,0.000000,50.000
13.3180,0.0,10.0,0.000000,0.000000,50.000
13.3200,0.0,10.0,0.000000,0.000000,50.000
13.3220,0.0,10.0,0.000000,0.000000,50.000
13.3240,0.0,10.0,0.000000,0.000000,50.000
13.3260,0.0,10.0,0.000000,0.000000,50.000
13.3280,0.0,10.0,0.000000,0.000000,50.000
13.3300,0.0,10.0,0.000000,0.000000,50.000
13.3320,0.0,10.0,0.000000,0.000000,50.000
13.3340,0.0,10.0,0.000000,0.000000,50.000
13.3360,0.0,10.0,0.000000,0.000000,50.000
13.3380,0.0,10.0,0.000000,0.000000,50.000
13.3400,0.0,10.0,0.000000,0.000000,50.000
13.3420,0.0,10.0,0.000000,0.000000,50.000
13.3440,0.0,10.0,0.000000,0.000000,50.000
13.3460,0.0,10.0,0.000000,0.000000,50.000
13.3480,0.0,10.0,0.000000,0.000000,50.000
13.3500,0.0,10.0,0.000000,0.000000,50.000
13.3520,0.0,10.0,0.000000,0.000000,50.000
13.3540,0.0,10.0,0.000000,0.000000,50.000
13.3560,0.0,10.0,0.000000,0.000000,50.000
13.3580,0.0,10.0,0.000000,0.000000,50.000
13.3600,0.0,10.0,0.000000,0.000000,50.000
13.3620,0.0,10.0,0.000000,0.000000,50.000
13.3640,0.0,10.0,0.000000,0.000000,50.000
13.3660,0.0,10.0,0.000000,0.000000,50.000
13.3680,0.0,10.0,0.000000,0.000000,50.000
13.3700,0.0,10.0,0.000000,0.000000,50.000
13.3720,0.0,10.0,0.000000,0.000000,50.000
13.3740,0.0,10.0,0.000000,0.000000,50.000
13.3760,0.0,10.0,0.000000,0.000000,50.000
13.3780,0.0,10.0,0.000000,0.000000,50.000
13.3800,0.0,10.0,0.000000,0.000000,50.000
13.3820,0.0,10.0,0.000000,0.000000,50.000
13.3840,0.0,10.0,0.000000,0.000000,50.000
13.3860,0.0,10.0,0.000000,0.000000,50.000
13.3880,0.0,10.0,0.000000,0.000000,50.000
13.3900,0.0,10.0,0.000000,0.000000,50.000
13.3920,0.0,10.0,0.000000,0.000000,50.000
13.3940,0.0,10.0,0.000000,0.000000,50.000
13.3960,0.0,10.0,0.000000,0.000000,50.000
13.3980,0.0,10.0,0.000000,0.000000,50.000
13.4000,0.0,10.0,0.000000,0.000000,50.000
13.4020,0.0,10.0,0.000000,0.000000,50.000
13.4040,0.0,10.0,0.000000,0.000000,50.000
13.4060,0.0,10.0,0.000000,0.000000,50.000
13.4080,0.0,10.0,0.000000,0.000000,50.000
13.4100,0.0,10.0,0.000000,0.000000,50.000
13.4120,0.0,10.0,0.000000,0.000000,50.000
13.4140,0.0,10.0,0.000000,0.000000,50.000
13.4160,0.0,10.0,0.000000,0.000000,50.000
13.4180,0.0,10.0,0.000000,0.000000,50.000
13.4200,0.0,10.0,0.000000,0.000000,50.000
13.4220,0.0,10.0,0.000000,0.000000,50.000
13.4240,0.0,10.0,0.000000,0.000000,50.000
13.4260,0.0,10.0,0.000000,0.000000,50.000
13.4280,0.0,10.0,0.000000,0.000000,50.000
13.4300,0.0,10.0,0.000000,0.000000,50.000
13.4320,0.0,10.0,0.000000,0.000000,50.000
13.4340,0.0,10.0,0.000000,0.000000,50.000
13.4360,0.0,10.0,0.000000,0.000000,50.000
13.4380,0.0,10.0,0.000000,0.000000,50.000
13.4400,0.0,10.0,0.000000,0.000000,50.000
13.4420,0.0,10.0,0.000000,0.000000,50.000
13.4440,0.0,10.0,0.000000,0.000000,50.000
13.4460,0.0,10.0,0.000000,0.000000,50.000
13.4480,0.0,10.0,0.000000,0.000000,50.000
13.4500,0.0,10.0,0.000000,0.000000,50.000
13.4520,0.0,10.0,0.000000,0.000000,50.000
13.4540,0.0,10.0,0.000000,0.000000,50.000
13.4560,0.0,10.0,0.000000,0.000000,50.000
13.4580,0.0,10.0,0.000000,0.000000,50.000
13.4600,0.0,10.0,0.000000,0.000000,50.000
13.4620,0.0,10.0,0.000000,0.000000,50.000
13.4640,0.0,10.0,0.000000,0.000000,50.000
13.4660,0.0,10.0,0.000000,0.000000,50.000
13.4680,0.0,10.0,0.000000,0.000000,50.000
13.4700,0.0,10.0,0.000000,0.000000,50.000
13.4720,0.0,10.0,0.000000,0.000000,50.000
13.4740,0.0,10.0,0.000000,0.000000,50.000
13.4760,0.0,10.0,0.000000,0.000000,50.000
13.4780,0.0,10.0,0.000000,0.000000,50.000
13.4800,0.0,10.0,0.000000,0.000000,50.000
13.4820,0.0,10.0,0.000000,0.000000,50.000
13.4840,0.0,10.0,0.000000,0.000000,50.000
13.4860,0.0,10.0,0.000000,0.000000,50.000
13.4880,0.0,10.0,0.000000,0.000000,50.000
13.4900,0.0,10.0,0.000000,0.000000,50.000
13.4920,0.0,10.0,0.000000,0.000000,50.000
13.4940,0.0,10.0,0.000000,0.000000,50.000
13.4960,0.0,10.0,0.000000,0.000000,50.000
13.4980,0.0,10.0,0.000000,0.000000,50.000
13.5000,0.0,10.0,0.000000,0.000000,50.000
13.5020,0.0,10.0,0.000000,0.000000,50.000
13.5040,0.0,10.0,0.000000,0.000000,50.000
13.5060,0.0,10.0,0.000000,0.000000,50.000
13.5080,0.0,10.0,0.000000,0.000000,50.000
13.5100,0.0,10.0,0.000000,0.000000,50.000
13.5120,0.0,10.0,0.000000,0.000000,50.000
13.5140,0.0,10.0,0.000000,0.000000,50.000
13.5160,0.0,10.0,0.000000,0.000000,50.000
13.5180,0.0,10.0,0.000000,0.000000,50.000
13.5200,0.0,10.0,0.000000,0.000000,50.000
13.5220,0.0,10.0,0.000000,0.000000,50.000
13.5240,0.0,10.0,0.000000,0.000000,50.000
13.5260,0.0,10.0,0.000000,0.000000,50.000
13.5280,0.0,10.0,0.000000,0.000000,50.000
13.5300,0.0,10.0,0.000000,0.000000,50.000
13.5320,0.0,10.0,0.000000,0.000000,50.000
13.5340,0.0,10.0,0.000000,0.000000,50.000
13.5360,0.0,10.0,0.000000,0.000000,50.000
13.5380,0.0,10.0,0.000000,0.000000,50.000
13.5400,0.0,10.0,0.000000,0.000000,50.000
13.5420,0.0,10.0,0.000000,0.000000,50.000
13.5440,0.0,10.0,0.000000,0.000000,50.000
13.5460,0.0,10.0,0.000000,0.000000,50.000
13.5480,0.0,10.0,0.000000,0.000000,50.000
13.5500,0.0,10.0,0.000000,0.000000,50.000
13.5520,0.0,10.0,0.000000,0.000000,50.000
13.5540,0.0,10.0,0.000000,0.000000,50.000
13.5560,0.0,10.0,0.000000,0.000000,50.000
13.5580,0.0,10.0,0.000000,0.000000,50.000
13.5600,0.0,10.0,0.000000,0.000000,50.000
13.5620,0.0,10.0,0.000000,0.000000,50.000
13.5640,0.0,10.0,0.000000,0.000000,50.000
13.5660,0.0,10.0,0.000000,0.000000,50.000
13.5680,0.0,10.0,0.000000,0.000000,50.000
13.5700,0.0,10.0,0.000000,0.000000,50.000
13.5720,0.0,10.0,0.000000,0.000000,50.000
13.5740,0.0,10.0,0.000000,0.000000,50.000
13.5760,0.0,10.0,0.000000,0.000000,50.000
13.5780,0.0,10.0,0.000000,0.000000,50.000
13.5800,0.0,10.0,0.000000,0.000000,50.000
13.5820,0.0,10.0,0.000000,0.000000,50.000
13.5840,0.0,10.0,0.000000,0.000000,50.000
13.5860,0.0,10.0,0.000000,0.000000,50.000
13.5880,0.0,10.0,0.000000,0.000000,50.000
13.5900,0.0,10.0,0.000000,0.000000,50.000
13.5920,0.0,10.0,0.000000,0.000000,50.000
13.5940,0.0,10.0,0.000000,0.000000,50.000
13.5960,0.0,10.0,0.000000,0.000000,50.000
13.5980,0.0,10.0,0.000000,0.000000,50.000
13.6000,0.0,10.0,0.000000,0.000000,50.000
13.6020,0.0,10.0,0.000000,0.000000,50.000
13.6040,0.0,10.0,0.000000,0.000000,50.000
13.6060,0.0,10.0,0.000000,0.000000,50.000
13.6080,0.0,10.0,0.000000,0.000000,50.000
13.6100,0.0,10.0,0.000000,0.000000,50.000
13.6120,0.0,10.0,0.000000,0.000000,50.000
13.6140,0.0,10.0,0.000000,0.000000,50.000
13.6160,0.0,10.0,0.000000,0.000000,50.000
13.6180,0.0,10.0,0.000000,0.000000,50.000
13.6200,0.0,10.0,0.000000,0.000000,50.000
13.6220,0.0,10.0,0.000000,0.000000,50.000
13.6240,0.0,10.0,0.000000,0.000000,50.000
